Date,Year,Month,Month_Name,Quarter,Season,Collective_CA,Contract_Account,Account_Category,Region_City,Region_Major,Location_Name,Office,Longitude,Latitude,Consumption_kWh,Bill_Amount,Ministry
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054026167,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,870.2,278.46,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054026461,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,566.58,181.31,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054026695,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,521.18,166.78,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054026926,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,394.15,126.13,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054027155,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,428.57,137.14,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054027404,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,174.34,55.79,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054027638,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,547.14,175.08,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054027880,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,690.08,220.83,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054028009,حساب تجميعي أصلي (37),تبوك,الشمالية,مركز الهلال الاحمر بشرما مركز إسعافي,TABOUK ELECTRICITY-DUBA SERVICE OFFICE,35.2431,28.028100000000,3748.58,1199.55,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054028107,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلا لا الحمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,2570.98,822.71,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054028377,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلا ل الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5200769,28.396149600000,554.72,177.51,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054028626,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,433.91,138.85,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054028869,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,4666.29,1493.21,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054029113,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الا حمر مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.5205574,28.396398400000,0.0,0.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054032226,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلا ل الا حمرالسعودى مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,37.8706489,28.824641600000,0.02,0.01,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054056747,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلا ل الا حمر السعودي مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.0763733,29.159670200000,0.0,0.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054056980,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلا ل الا حمر السعودي مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.076389,29.159669600000,0.0,0.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054063367,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الاحمرالسعودى مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.2696116,28.860484200000,3746.4,1198.85,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054103687,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الاحمرمركزاملج مركز إسعافي,TABOUK ELECTRICITY-UMLUJ SERVICE OFFICE,37.2712526,25.013037900000,4147.6,1327.23,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054117440,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الاحمرالسعودى مركز إسعافي,TABOUK ELECTRICITY-HAQL SERVICE OFFICE,34.943215,29.276495500000,4084.8,1307.14,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10054136285,حساب تجميعي أصلي (37),تبوك,الشمالية,جمعية الهلال الاحمرالسعودى مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.59030796,28.407714790000,12374.4,3959.81,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10083890284,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي بالوجه مركز إسعافي,TABOUK ELECTRICITY-ALWAJH SERVICE CENTER,36.9001902,26.838888200000,4411.24,1411.6,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10083890300,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,37.5647623,27.647701200000,2750.37,880.12,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10087771961,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي 0,TABOUK ELECTRICITY-UMLUJ SERVICE OFFICE,37.1632758,25.475544000000,2879.7,921.5,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10088992474,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي ضباء مركز إسعافي,TABOUK ELECTRICITY-DUBA SERVICE OFFICE,35.7082801,27.340517700000,3967.53,1269.61,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10088992483,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي ضباء مركز إسعافي,TABOUK ELECTRICITY-DUBA SERVICE OFFICE,35.7083275,27.340430200000,3498.66,1119.57,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10089054441,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي ضباء مركز إسعافي,TABOUK ELECTRICITY-DUBA SERVICE OFFICE,35.7082929,27.340454500000,564.04,180.49,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10101241316,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الأحمر مركز إسعافي,TABOUK ELECTRICITY-ALWAJH SERVICE CENTER,37.0552249,27.151579100000,183.39,58.68,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10101287450,حساب تجميعي أصلي (37),تبوك,الشمالية,ﻫﻴﺌﺓ ﺍﻟﻬﻼ ﻝ ﺍﻻ ﺤﻤﺭﺍﻟﺴﻌﻭﺩﻯ مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,35.6783,28.240000000000,9707.4,3106.37,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10105054723,حساب تجميعي أصلي (37),تبوك,الشمالية,ﻫﻴﺌﺓ ﺍﻟﻬﻼ ﻝ ﺍﻻ ﺤﻤﺭﺍﻟﺴﻌﻭﺩﻯ مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.51594146,28.413899180000,1376.43,440.46,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10105218639,حساب تجميعي أصلي (37),تبوك,الشمالية,ﻫﻴﺌﺓ ﺍﻟﻬﻼ ﻝ ﺍﻻ ﺤﻤﺭﺍﻟﺴﻌﻭﺩﻯ مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.55757609,28.443955660000,1313.97,420.47,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10105413357,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الأحمر السعودي مركز إسعافي,TABOUK ELECTRICITY-TAYMA' SERVICE OFFICE,38.5368094,27.612187200000,2564.27,820.57,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000095759,10107092607,حساب تجميعي أصلي (37),تبوك,الشمالية,هيئة الهلال الاحمر السعودي بتبوك مركز إسعافي,TABOUK ELECTRICITY-TABOUK SERVICE OFFICE,36.8083717,27.467426500000,2528.75,809.2,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102085,10052442978,حساب تجميعي أصلي (37),الباحة,الجنوبية,مهدلي شعوان يوسف الناشري مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.30405547,18.983845000000,1818.39,581.88,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102085,10052443124,حساب تجميعي أصلي (37),الباحة,الجنوبية,مهدلي شعوان يوسف الناشري مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.30405547,18.983845000000,1043.18,333.82,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102085,10052443222,حساب تجميعي أصلي (37),الباحة,الجنوبية,مهدلي شعوان يوسف الناشري مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.30405547,18.983845000000,2656.01,849.92,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102085,10052443394,حساب تجميعي أصلي (37),الباحة,الجنوبية,مهدلي شعوان يوسف الناشري مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.30405547,18.983845000000,1261.01,403.52,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102156,10052588604,حساب تجميعي إضافي,الباحة,الجنوبية,الهلال الا حمر بالقنفذه مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.0822217,19.150220900000,7184.8,2299.14,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102156,10103625681,حساب تجميعي إضافي,الباحة,الجنوبية,مقر الهلال الاحمر السعودي بحلي مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.38347319,18.707155570000,4359.44,1395.02,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000102156,10103625691,حساب تجميعي إضافي,الباحة,الجنوبية,مقر الهلال الاحمر السعودي بالمظيلف مركز إسعافي,ALBAHA ELECTRICITY -ALQUNFIDHAH  OFFICE,41.05622663,19.520213160000,3700.49,1184.16,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10052735817,حساب تجميعي أصلي (37),جازان,الجنوبية,مركزاسعاف محافظة الريث مركز إسعافي,JAZAN ELECTRICITY -ALHAQU ELECTRICITY SERVICE CENTER,42.84539078,17.606603850000,990.0,316.8,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10052735961,حساب تجميعي أصلي (37),جازان,الجنوبية,مركزاسعاف محافظة الريث مركز إسعافي,JAZAN ELECTRICITY -ALHAQU ELECTRICITY SERVICE CENTER,42.84539078,17.606603850000,2808.89,898.84,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10052755785,حساب تجميعي أصلي (37),جازان,الجنوبية,الهلال الاحمرالسعودي ببيش مركز إسعافي,BAYSH CENTER,42.52507743,17.435741640000,3371.2,1078.78,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10052799019,حساب تجميعي أصلي (37),جازان,الجنوبية,جميعة الهلال الاحمرالسعودي مركز إسعافي,JAZAN ELECTRICITY -JAZAN OFFICE,42.55747586,16.900027240000,6540.0,2092.8,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10052800890,حساب تجميعي أصلي (37),جازان,الجنوبية,جمعيةالهلال الاحمر السعودي مركز إسعافي,JAZAN ELECTRICITY -SABYA ELECTRICITY SERVICE CENTER,42.64961744,17.152174230000,7883.2,2522.62,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10089786256,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف محافظة عيبان مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.06206074,17.280627960000,6167.94,1973.74,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10098238681,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسغاف ضمد مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.77127278,17.110150630000,198.63,63.56,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10098238690,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسغاف ضمد مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.77127278,17.110150630000,6380.05,2041.62,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10098238706,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسغاف ضمد مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.81217237,16.960764280000,204.06,65.3,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10098238715,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسغاف ضمد مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.81217237,16.960764280000,99.0,31.68,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10101682974,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف الشقيق مركز إسعافي,JAZAN ELECTRICITY -ADDARB   OFFICE,42.02250746,17.711694810000,3268.87,1046.04,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102119637,حساب تجميعي أصلي (37),جازان,الجنوبية,اسعاف الداير مركز إسعافي,JAZAN ELECTRICITY -BANI MALIK  OFFICE,43.14380843,17.333029380000,3628.08,1160.99,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102512048,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف العارضة مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.09416242,17.024802390000,612.87,196.12,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102512057,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف العارضة مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.09415974,17.024793090000,4418.48,1413.91,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102512066,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف العارضة مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.09415974,17.024793090000,2686.74,859.76,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102512075,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف العارضة مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.09415974,17.024793090000,482.96,154.55,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102512084,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف العارضة مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.09415974,17.024793090000,367.29,117.53,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10102831658,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف القفل مركز إسعافي,JAZAN ELECTRICITY-SAMTAH   OFFICE,43.07616382,16.673491250000,9513.77,3044.41,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103431187,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز الاسعاف حي الكلية مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.80687773,16.951648580000,3247.08,1039.07,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103431196,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز الاسعاف حي الكلية مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.80687773,16.951648580000,2372.78,759.29,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103540987,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف فرسان مركز إسعافي,JAZAN ELECTRICITY -FARASAN OFFICE,42.12939464,16.692681360000,0.0,0.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103540996,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف فرسان مركز إسعافي,JAZAN ELECTRICITY -FARASAN OFFICE,42.12940738,16.692680080000,1446.88,463.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103546004,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف فرسان مركز إسعافي,JAZAN ELECTRICITY -FARASAN OFFICE,42.12940738,16.692680080000,2423.85,775.63,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103546013,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف فرسان مركز إسعافي,JAZAN ELECTRICITY -FARASAN OFFICE,42.12940738,16.692680080000,1394.03,446.09,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103546022,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف فرسان مركز إسعافي,JAZAN ELECTRICITY -FARASAN OFFICE,42.12940738,16.692680080000,1234.78,395.13,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103546041,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف الدرب مركز إسعافي,JAZAN ELECTRICITY -ADDARB   OFFICE,42.29351167,17.715577500000,6256.68,2002.14,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10103546050,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف فيفا مركز إسعافي,JAZAN ELECTRICITY -FAYFA OFFICE,43.11227755,17.269492090000,2231.86,714.2,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10104467148,حساب تجميعي أصلي (37),جازان,الجنوبية,الهلال الاحمر بالاسكان التنموي مركز إسعافي,JAZAN ELECTRICITY-SAMTAH   OFFICE,42.94209462,16.636504570000,3862.48,1235.99,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10104749315,حساب تجميعي أصلي (37),جازان,الجنوبية,اسعاف الطوال مركز إسعافي,JAZAN ELECTRICITY-SAMTAH   OFFICE,42.92130924,16.536322360000,6090.75,1949.04,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10104826595,حساب تجميعي أصلي (37),جازان,الجنوبية,ﺴﻋﺎﺩﻩ/ﻤﺩﻴﺭﺠﻤﻋﻴﻩ ﺍﻟﻫﻻﻝ ﺍﻻﺤﻤــــــﺭ مركز إسعافي,JAZAN ELECTRICITY-ABU ARISH ELECTRICITY SERVICE CENTER,42.81217237,16.960764280000,1682.48,538.39,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105033410,حساب تجميعي أصلي (37),جازان,الجنوبية,ﺴﻋﺎﺩﻩ/ﻤﺩﻴﺭﺠﻤﻋﻴﻩ ﺍﻟﻫﻻﻝ ﺍﻻﺤﻤــــــﺭ مركز إسعافي,JAZAN ELECTRICITY -JAZAN OFFICE,42.68738151,16.968855670000,1784.0,570.88,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105035441,حساب تجميعي أصلي (37),جازان,الجنوبية,ﺴﻋﺎﺩﻩ/ﻤﺩﻴﺭﺠﻤﻋﻴﻩ ﺍﻟﻫﻻﻝ ﺍﻻﺤﻤــــــﺭ مركز إسعافي,JAZAN ELECTRICITY -JAZAN OFFICE,42.72731459,16.770735930000,1618.2,517.82,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105036814,حساب تجميعي أصلي (37),جازان,الجنوبية,ﺴﻋﺎﺩﻩ/ﻤﺩﻴﺭﺠﻤﻋﻴﻩ ﺍﻟﻫﻻﻝ ﺍﻻﺤﻤــــــﺭ مركز إسعافي,JAZAN ELECTRICITY -SABYA ELECTRICITY SERVICE CENTER,42.61515245,17.154491010000,1695.47,542.55,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105051033,حساب تجميعي أصلي (37),جازان,الجنوبية,ﺴﻋﺎﺩﻩ/ﻤﺩﻴﺭﺠﻤﻋﻴﻩ ﺍﻟﻫﻻﻝ ﺍﻻﺤﻤــــــﺭ مركز إسعافي,JAZAN ELECTRICITY-SAMTAH   OFFICE,42.93851683,16.717348720000,1737.11,555.88,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105599992,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف هروب مركز إسعافي,JAZAN ELECTRICITY -ALHAQU ELECTRICITY SERVICE CENTER,42.87600698,17.438398910000,1058.73,338.79,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105607001,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف هروب مركز إسعافي,JAZAN ELECTRICITY -ALHAQU ELECTRICITY SERVICE CENTER,42.87600698,17.438398910000,3332.26,1066.32,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105607010,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف هروب مركز إسعافي,JAZAN ELECTRICITY -ALHAQU ELECTRICITY SERVICE CENTER,42.87600698,17.438398910000,87.53,28.01,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105607029,حساب تجميعي أصلي (37),جازان,الجنوبية,مركز اسعاف هروب مركز إسعافي,JAZAN ELECTRICITY -ALHAQU ELECTRICITY SERVICE CENTER,42.87600698,17.438398910000,1883.58,602.75,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000122391,10105632630,حساب تجميعي أصلي (37),جازان,الجنوبية,فرع هيئة الهلال الاحر بجبزان مركز إسعافي,JAZAN ELECTRICITY -JAZAN OFFICE,42.5720982,16.874081300000,28165.0,9012.8,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000142133,10052530758,حساب تجميعي أصلي (37),نجران,الجنوبية,الهلا ل الا حمر مركز حبونا مركز إسعافي,NAJRAN ELECTRICITY-HUBUNA   OFFICE,44.04297003,17.852188450000,356.47,114.07,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000142133,10052699864,حساب تجميعي أصلي (37),نجران,الجنوبية,جمعيه الهلال الاحمر السعودى مركز إسعافي,NAJRAN ELECTRICITY-NAJRAN SERVICE OFFICE,44.19759849,17.525394630000,0.0,0.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000142133,10052851521,حساب تجميعي أصلي (37),نجران,الجنوبية,عائض شديد عبدالرحمن مركز إسعافي,NAJRAN ELECTRICITY-YADAMAH   CENTER,45.11489786,18.856485160000,3698.38,1183.48,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000142133,10053046281,حساب تجميعي أصلي (37),نجران,الجنوبية,جمعيه الهلا ل الاحمر السعود مركز إسعافي,NAJRAN ELECTRICITY-HUBUNA   OFFICE,44.4333969,17.816936210000,2125.0,680.0,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000142133,10053087248,حساب تجميعي أصلي (37),نجران,الجنوبية,جمعية الهلال الاحمر السعودي مركز إسعافي,NAJRAN ELECTRICITY-SHARURAH   OFFICE,47.09529888,17.494756920000,1095.97,350.71,هيئة الهلال الأحمر السعودي
2025-04-01,2025,4,أبريل,Q2,ربيع,20000142133,10086348661,حساب تجميعي أصلي (37),نجران,الجنوبية,حسين حسن حمد ال فهاد  مركز إسعافي,NAJRAN ELECTRICITY-YADAMAH   CENTER,44.77608516,18.385025840000,3222.23,1031.11,هيئة الهلال الأحمر السعودي
